,lat,long,weight,y_pred
771,4.561835,-74.1140112,1.0,1
772,4.743203,-74.1089535,1.0,1
773,4.6106819,-74.0921205,1.0,1
774,4.6301184,-74.1965824,1.0,1
775,4.6522703,-74.0632234,1.0,1
776,4.6026225,-74.0787755,1.0,1
777,4.5943676,-74.0943624,1.0,1
778,4.5654139,-74.1299764,1.0,1
779,4.7511674,-74.114839,1.0,1
780,4.6133582,-74.1265782,1.0,1
781,4.7100685,-74.2008532,1.0,1
782,4.5777625,-74.0955974,1.0,1
783,4.7258393,-74.0400035,1.0,1
784,4.6906197,-74.1725622,1.0,1
785,4.6343633,-74.1896527,1.0,1
786,4.5942594,-74.1754552,1.0,1
787,4.6884041,-74.0960752,1.0,1
789,4.6840515,-74.0481677,1.0,1
790,4.5456627,-74.0874627,1.0,1
791,4.6693491,-74.0647419,1.0,1
792,4.579806,-74.1085116,1.0,1
793,4.5319622,-74.1523276,1.0,1
794,4.6147812,-74.1431588,1.0,1
795,4.5294202,-74.1670342,1.0,1
796,4.6840923,-74.0969125,1.0,1
797,4.5685927,-74.0847435,1.0,1
798,4.6014554,-74.1873476,1.0,1
799,4.6742751,-74.0835124,1.0,1
800,4.5791755,-74.2016893,1.0,1
802,4.5557439,-74.0977236,1.0,1
803,4.6208458,-74.1281305,1.0,1
804,4.6177565,-74.1806863,1.0,1
805,4.7558016,-74.0843158,1.0,1
807,4.7225704,-74.1344186,1.0,1
808,4.7290906,-74.0937428,1.0,1
810,4.5968788,-74.188905,1.0,1
811,4.6677818,-74.0725729,1.0,1
813,4.6365112,-74.1809713,1.0,1
814,4.6818636,-74.0435409,1.0,1
815,4.5725314,-74.1239796,1.0,1
817,4.7567805,-74.1135744,1.0,1
818,4.681659,-74.1455597,1.0,1
820,4.7082655,-74.1403871,1.0,1
821,4.6328976,-74.1693895,1.0,1
822,4.5749417,-74.1377634,1.0,1
823,4.7156627,-74.126999,1.0,1
824,4.6178637,-74.1229328,1.0,1
825,4.7064243,-74.0557743,1.0,1
826,4.6207203,-74.1935558,1.0,1
827,4.5668146,-74.1647396,1.0,1
829,4.5449932,-74.0961518,1.0,1
830,4.7008724,-74.1319388,1.0,1
831,4.5048759,-74.1002611,1.0,1
832,4.5339463,-74.1113827,1.0,1
833,4.6584831,-74.0652122,1.0,1
834,4.6000645,-74.1292155,1.0,1
835,4.682566,-74.092381,1.0,1
836,4.7576746,-74.1142749,1.0,1
837,4.6038969,-74.1986078,1.0,1
838,4.5757672,-74.1551116,1.0,1
839,4.6690592,-74.1319548,1.0,1
840,4.5077461,-74.1058651,1.0,1
841,4.5986946,-74.1969345,1.0,1
844,4.6041388,-74.1520145,1.0,1
845,4.7448711,-74.1163448,1.0,1
846,4.6143817,-74.1438024,1.0,1
847,4.5694157,-74.1108168,1.0,1
848,4.6387213,-74.0748474,1.0,1
849,4.7160108,-74.1380815,1.0,1
850,4.5820973,-74.2052778,1.0,1
851,4.7237494,-74.0427452,1.0,1
852,4.6772835,-74.1374546,1.0,1
853,4.6872348,-74.0961922,1.0,1
854,4.715986,-74.0568219,1.0,1
855,4.5817387,-74.1365414,1.0,1
856,4.723139,-74.0856367,1.0,1
857,4.6224916,-74.202854,1.0,1
858,4.6290986,-74.0678129,1.0,1
859,4.7501717,-74.0925625,1.0,1
860,4.7414995,-74.0313102,1.0,1
861,4.7361219,-74.0916316,1.0,1
862,4.6484393,-74.0636022,1.0,1
863,4.5888956,-74.0740136,1.0,1
864,4.6972537,-74.117037,1.0,1
866,4.7358113,-74.1017877,1.0,1
867,4.5827139,-74.1007197,1.0,1
868,4.5821044,-74.1298838,1.0,1
869,4.7151649,-74.1231889,1.0,1
870,4.6376612,-74.0700433,1.0,1
871,4.6303387,-74.1781157,1.0,1
872,4.7173547,-74.0418445,1.0,1
873,4.5793677,-74.1416647,1.0,1
874,4.7463151,-74.062902,1.0,1
875,4.6014443,-74.187655,1.0,1
877,4.6153353,-74.1127692,1.0,1
878,4.58273,-74.1252966,1.0,1
879,4.6273343,-74.1311444,1.0,1
880,4.7439452,-74.1245679,1.0,1
881,4.562181,-74.1454059,1.0,1
882,4.6461969,-74.0548044,1.0,1
883,4.6093098,-74.1979209,1.0,1
884,4.7115083,-74.1033367,1.0,1
885,4.5074395,-74.1040637,1.0,1
887,4.6954178,-74.1650118,1.0,1
888,4.6100726,-74.2030022,1.0,1
889,4.6644737,-74.0475123,1.0,1
891,4.6311905,-74.181658,1.0,1
893,4.5984449,-74.109482,1.0,1
894,4.7293917,-74.0925315,1.0,1
895,4.5858971,-74.1778528,1.0,1
896,4.5561725,-74.0956153,1.0,1
897,4.5770673,-74.1036548,1.0,1
898,4.6443667,-74.1772198,1.0,1
899,4.5791398,-74.1531957,1.0,1
900,4.5909444,-74.1992184,1.0,1
902,4.6023117,-74.0763699,1.0,1
903,4.580402,-74.1008535,1.0,1
904,4.5843268,-74.199124,1.0,1
905,4.6099374,-74.1973884,1.0,1
906,4.6560298,-74.0654403,1.0,1
907,4.5771736,-74.215181,1.0,1
908,4.5738981,-74.1816181,1.0,1
909,4.5338082,-74.1536221,1.0,1
910,4.7039405,-74.116868,1.0,1
911,4.6258243,-74.1836993,1.0,1
912,4.7559539,-74.1156253,1.0,1
913,4.63686,-74.181086,1.0,1
914,4.6267586,-74.1695534,1.0,1
915,4.6659853,-74.1363919,1.0,1
916,4.717377,-74.0526249,1.0,1
917,4.5511971,-74.0994148,1.0,1
918,4.5560685,-74.1169713,1.0,1
919,4.6123738,-74.0772342,1.0,1
920,4.591397,-74.1500612,1.0,1
921,4.595664,-74.1827861,1.0,1
922,4.7143467,-74.1409621,1.0,1
923,4.6449661,-74.1662208,1.0,1
924,4.5957218,-74.1995574,1.0,1
925,4.6551837,-74.0634145,1.0,1
926,4.699544,-74.043338,1.0,1
928,4.5945994,-74.1744118,1.0,1
929,4.6690014,-74.0651644,1.0,1
930,4.5787933,-74.1295454,1.0,1
931,4.6217826,-74.1181352,1.0,1
932,4.5824348,-74.1099556,1.0,1
933,4.5152617,-74.1162281,1.0,1
934,4.7117019,-74.1440211,1.0,1
935,4.5755627,-74.1548875,1.0,1
936,4.5400071,-74.1384237,1.0,1
937,4.7475686,-74.0994147,1.0,1
938,4.7312982,-74.0502683,1.0,1
939,4.6495241,-74.060198,1.0,1
941,4.579843,-74.1257376,1.0,1
942,4.7113606,-74.1362359,1.0,1
943,4.6851733,-74.0643667,1.0,1
944,4.6015561,-74.1105091,1.0,1
945,4.5902026,-74.2182595,1.0,1
946,4.6365065,-74.0673948,1.0,1
947,4.5465536,-74.1395634,1.0,1
949,4.6829528,-74.1111907,1.0,1
950,4.5022899,-74.1062287,1.0,1
951,4.6342321,-74.185899,1.0,1
952,4.6143172,-74.1077312,1.0,1
953,4.5884383,-74.1820328,1.0,1
955,4.7572743,-74.0981697,1.0,1
956,4.7058469,-74.1266991,1.0,1
957,4.6951709,-74.1095098,1.0,1
958,4.5324826,-74.0883523,1.0,1
959,4.5682928,-74.0710223,1.0,1
960,4.6967838,-74.0746988,1.0,1
962,4.7243092,-74.0963827,1.0,1
963,4.6742061,-74.1079549,1.0,1
964,4.5815312,-74.1887885,1.0,1
965,4.5542673,-74.0978862,1.0,1
966,4.6918432,-74.0873457,1.0,1
967,4.7351375,-74.0891766,1.0,1
968,4.6500106,-74.0483214,1.0,1
969,4.7015001,-74.1237246,1.0,1
970,4.6359541,-74.0965008,1.0,1
971,4.6440246,-74.170252,1.0,1
972,4.5912304,-74.1870028,1.0,1
974,4.7484866,-74.0505699,1.0,1
975,4.75683,-74.085264,1.0,1
976,4.6918554,-74.1733625,1.0,1
977,4.6098209,-74.1677873,1.0,1
978,4.5746509,-74.2124131,1.0,1
980,4.6676192,-74.0673988,1.0,1
981,4.6059523,-74.0758295,1.0,1
982,4.6949575,-74.1695603,1.0,1
983,4.6457321,-74.1781176,1.0,1
984,4.5405455,-74.14485,1.0,1
985,4.6071933,-74.1847944,1.0,1
986,4.6074644,-74.0877499,1.0,1
987,4.6162623,-74.1143144,1.0,1
988,4.6854708,-74.0849081,1.0,1
989,4.6636385,-74.047828,1.0,1
991,4.5719036,-74.2170272,1.0,1
992,4.7112513,-74.1052224,1.0,1
993,4.6171268,-74.1661137,1.0,1
994,4.7063177,-74.1155104,1.0,1
995,4.550932,-74.1620694,1.0,1
996,4.740716,-74.0435753,1.0,1
997,4.7389162,-74.0902153,1.0,1
999,4.5534056,-74.1374543,1.0,1
1000,4.6653614,-74.153166,1.0,1
1001,4.5852684,-74.2130582,1.0,1
1002,4.5736853,-74.0998419,1.0,1
1003,4.5860771,-74.1192214,1.0,1
1004,4.7163475,-74.0593339,1.0,1
1005,4.7426799,-74.030753,1.0,1
1006,4.603321,-74.0826644,1.0,1
1008,4.5650249,-74.1451247,1.0,1
1009,4.6501224,-74.1697358,1.0,1
1010,4.6387612,-74.1381635,1.0,1
1011,4.5725671,-74.1256277,1.0,1
1013,4.6166478,-74.1580744,1.0,1
1014,4.7467921,-74.1122289,1.0,1
1015,4.6112894,-74.1404823,1.0,1
1016,4.5922224,-74.1926263,1.0,1
1017,4.5536034,-74.0912935,1.0,1
1018,4.6018496,-74.1375674,1.0,1
1019,4.643334,-74.1720607,1.0,1
1020,4.5970486,-74.1991147,1.0,1
1021,4.6979249,-74.0444243,1.0,1
1022,4.613704,-74.1776459,1.0,1
1023,4.7137307,-74.0586194,1.0,1
1024,4.7059791,-74.1046173,1.0,1
1025,4.7110214,-74.1036955,1.0,1
1026,4.6496219,-74.1757762,1.0,1
1027,4.7147575,-74.0577546,1.0,1
1028,4.5896301,-74.1473138,1.0,1
1029,4.5796749,-74.0813895,1.0,1
1030,4.6599395,-74.0619705,1.0,1
1031,4.7458221,-74.057545,1.0,1
1033,4.5802292,-74.1926787,1.0,1
1034,4.6839279,-74.1438552,1.0,1
1035,4.7235711,-74.0399014,1.0,1
1036,4.7404831,-74.0868192,1.0,1
1037,4.6560032,-74.1053967,1.0,1
1038,4.7526698,-74.1213841,1.0,1
1039,4.5740073,-74.1827681,1.0,1
1040,4.7112553,-74.1256557,1.0,1
1041,4.6124982,-74.1827171,1.0,1
1042,4.5403731,-74.1068256,1.0,1
1043,4.6852456,-74.0900918,1.0,1
1044,4.6914434,-74.156788,1.0,1
1045,4.6290881,-74.0782483,1.0,1
1046,4.6858285,-74.0927073,1.0,1
1048,4.7207079,-74.0864303,1.0,1
1049,4.6267965,-74.1881233,1.0,1
1050,4.7336746,-74.087307,1.0,1
1051,4.5935932,-74.2013082,1.0,1
1052,4.5454855,-74.090909,1.0,1
1053,4.7141434,-74.0991955,1.0,1
1054,4.6785562,-74.1348679,1.0,1
1055,4.6219038,-74.1930905,1.0,1
1056,4.6606566,-74.0721879,1.0,1
1057,4.7461807,-74.1091294,1.0,1
1059,4.6266574,-74.1432601,1.0,1
1060,4.6662743,-74.056854,1.0,1
1061,4.6962264,-74.0976739,1.0,1
1062,4.6556492,-74.0641633,1.0,1
1063,4.6189431,-74.1094461,1.0,1
1064,4.5621257,-74.1422591,1.0,1
1065,4.6672189,-74.0565114,1.0,1
1066,4.5923177,-74.1596291,1.0,1
1067,4.6824154,-74.0567617,1.0,1
1069,4.5834058,-74.2034117,1.0,1
1070,4.6039725,-74.1891767,1.0,1
1071,4.5771159,-74.1136394,1.0,1
1072,4.5455179,-74.1511016,1.0,1
1073,4.6689822,-74.0650063,1.0,1
1074,4.7094605,-74.1423354,1.0,1
1075,4.7383852,-74.0740838,1.0,1
1077,4.5584054,-74.0948862,1.0,1
1078,4.5743262,-74.2180674,1.0,1
1081,4.5575556,-74.12133,1.0,1
1082,4.7152789,-74.0520977,1.0,1
1083,4.5372936,-74.1441363,1.0,1
1085,4.645582,-74.147063,1.0,1
1086,4.5442904,-74.1435592,1.0,1
1087,4.6285062,-74.1375174,1.0,1
1088,4.5132476,-74.117173,1.0,1
1092,4.6508469,-74.1588547,1.0,1
1093,4.7417709,-74.042288,1.0,1
1094,4.695672,-74.109983,1.0,1
1096,4.5792672,-74.1342326,1.0,1
1097,4.5881609,-74.1543813,1.0,1
1098,4.6040729,-74.090366,1.0,1
1099,4.6141399,-74.174621,1.0,1
1101,4.6768624,-74.0966719,1.0,1
1102,4.5442785,-74.1377895,1.0,1
1103,4.512427,-74.1124606,1.0,1
1105,4.5788805,-74.141118,1.0,1
1106,4.6295871,-74.0657895,1.0,1
1107,4.5817697,-74.1996382,1.0,1
1108,4.5470835,-74.0943678,1.0,1
1109,4.5647626,-74.1265002,1.0,1
1110,4.6248379,-74.1289806,1.0,1
1111,4.627118,-74.1696091,1.0,1
1112,4.5816183,-74.1392429,1.0,1
1113,4.6055547,-74.1897586,1.0,1
1114,4.6756806,-74.0469665,1.0,1
1115,4.611519,-74.1302995,1.0,1
1118,4.7452286,-74.1180458,1.0,1
1119,4.63868,-74.1932069,1.0,1
1120,4.620919,-74.1560472,1.0,1
1121,4.6329092,-74.1693928,1.0,1
1122,4.5354754,-74.1545455,1.0,1
1123,4.7405833,-74.1291932,1.0,1
1124,4.7560797,-74.0855452,1.0,1
1125,4.6178276,-74.0785779,1.0,1
1126,4.607768,-74.175563,1.0,1
1127,4.6881779,-74.102739,1.0,1
1128,4.6557267,-74.1013133,1.0,1
1129,4.5240168,-74.1179239,1.0,1
1130,4.5884995,-74.1731184,1.0,1
1131,4.7303837,-74.0265216,1.0,1
1133,4.5749748,-74.1233123,1.0,1
1134,4.7159504,-74.0541575,1.0,1
1135,4.6352323,-74.0674198,1.0,1
1136,4.621614,-74.2055214,1.0,1
1137,4.6199547,-74.1638607,1.0,1
1138,4.6515438,-74.0593709,1.0,1
1139,4.6001415,-74.1088064,1.0,1
1140,4.5700479,-74.1252594,1.0,1
1141,4.7465393,-74.1419766,1.0,1
1142,4.6216371,-74.1862296,1.0,1
1143,4.6939364,-74.0874659,1.0,1
1145,4.5266032,-74.0925109,1.0,1
1146,4.5788966,-74.139595,1.0,1
1147,4.5204592,-74.0900836,1.0,1
1148,4.676712,-74.0901919,1.0,1
1149,4.5470944,-74.1011632,1.0,1
1150,4.6877608,-74.0583689,1.0,1
1151,4.6048157,-74.1857356,1.0,1
1152,4.7443859,-74.0641279,1.0,1
1153,4.5893647,-74.1932409,1.0,1
1154,4.514675,-74.111556,1.0,1
1155,4.5494299,-74.1611918,1.0,1
1156,4.7451486,-74.1259087,1.0,1
1157,4.5153018,-74.118264,1.0,1
1158,4.6304674,-74.1075011,1.0,1
1159,4.5659197,-74.1280634,1.0,1
1163,4.754272,-74.048014,1.0,1
1164,4.7003493,-74.0432688,1.0,1
1165,4.6841054,-74.1432711,1.0,1
1166,4.6964035,-74.1261617,1.0,1
1168,4.6271041,-74.1504403,1.0,1
1170,4.5309178,-74.0886175,1.0,1
1171,4.5487176,-74.0928442,1.0,1
1172,4.5714924,-74.0773864,1.0,1
1173,4.5878698,-74.1812432,1.0,1
1174,4.648768,-74.085662,1.0,1
1176,4.5324704,-74.0878533,1.0,1
1178,4.5843772,-74.2197495,1.0,1
1180,4.5656693,-74.1013839,1.0,1
1181,4.5846801,-74.1711051,1.0,1
1182,4.719853,-74.1212482,1.0,1
1183,4.687648,-74.1441367,1.0,1
1184,4.6524383,-74.0791969,1.0,1
1185,4.5807867,-74.1809575,1.0,1
1187,4.6282247,-74.1906108,1.0,1
1188,4.5558951,-74.0884911,1.0,1
1190,4.7428194,-74.1010865,1.0,1
1191,4.6358603,-74.1693165,1.0,1
1192,4.5964159,-74.0782242,1.0,1
1193,4.6082865,-74.1288183,1.0,1
1194,4.723555,-74.0522793,1.0,1
1195,4.7197596,-74.121185,1.0,1
1196,4.6979935,-74.1265967,1.0,1
1197,4.6098119,-74.0741307,1.0,1
1198,4.617028,-74.0734148,1.0,1
1199,4.6026766,-74.0780314,1.0,1
1200,4.5897132,-74.1573647,1.0,1
1201,4.6796708,-74.0556554,1.0,1
1203,4.5343236,-74.0906522,1.0,1
1204,4.7091028,-74.098713,1.0,1
1205,4.5718462,-74.1227253,1.0,1
1206,4.7090761,-74.0349176,1.0,1
1207,4.598368,-74.1166539,1.0,1
1208,4.7296067,-74.0866,1.0,1
1209,4.6049836,-74.0761332,1.0,1
1210,4.6225492,-74.1932537,1.0,1
1212,4.6160108,-74.1141122,1.0,1
1213,4.6104379,-74.166675,1.0,1
1214,4.6311623,-74.1084342,1.0,1
1215,4.6471298,-74.0624979,1.0,1
1218,4.7274317,-74.0894433,1.0,1
1219,4.5987332,-74.194327,1.0,1
1220,4.7404042,-74.1293621,1.0,1
1221,4.620295,-74.1165065,1.0,1
1222,4.6609038,-74.1190639,1.0,1
1223,4.5858502,-74.1798258,1.0,1
1224,4.5799575,-74.1877736,1.0,1
1225,4.7150552,-74.070872,1.0,1
1226,4.5451872,-74.1130972,1.0,1
1227,4.5039667,-74.1023322,1.0,1
1228,4.6252003,-74.1693575,1.0,1
1230,4.6935252,-74.1075504,1.0,1
1231,4.5465088,-74.1386242,1.0,1
1232,4.633919,-74.168448,1.0,1
1233,4.6986666,-74.1254588,1.0,1
1234,4.6863294,-74.064971,1.0,1
1235,4.5878976,-74.1854451,1.0,1
1236,4.6756251,-74.0627538,1.0,1
1237,4.7093802,-74.1138886,1.0,1
1238,4.6284867,-74.1691629,1.0,1
1239,4.6508755,-74.139709,1.0,1
1240,4.676866,-74.0966396,1.0,1
1241,4.6347538,-74.1661752,1.0,1
1242,4.5748889,-74.0822288,1.0,1
1243,4.5952559,-74.1374498,1.0,1
1244,4.6719483,-74.0786051,1.0,1
1245,4.570875,-74.1193888,1.0,1
1246,4.627159,-74.1863287,1.0,1
1247,4.6879802,-74.0652137,1.0,1
1248,4.7219563,-74.0941721,1.0,1
1250,4.6847748,-74.1311582,1.0,1
1251,4.7585317,-74.0372335,1.0,1
1252,4.7129976,-74.1202094,1.0,1
1253,4.7441221,-74.1280181,1.0,1
1254,4.6613206,-74.072969,1.0,1
1255,4.5882147,-74.1187128,1.0,1
1256,4.5169173,-74.09453,1.0,1
1257,4.7136268,-74.0986236,1.0,1
1258,4.6178476,-74.1711226,1.0,1
1259,4.5429249,-74.1382477,1.0,1
1260,4.6817925,-74.165816,1.0,1
1261,4.7523331,-74.0978467,1.0,1
1262,4.7395894,-74.0946475,1.0,1
1263,4.5963424,-74.1882649,1.0,1
1264,4.7331086,-74.0860117,1.0,1
1265,4.6053599,-74.0961648,1.0,1
1266,4.6565808,-74.0698478,1.0,1
1267,4.5882332,-74.1070469,1.0,1
1268,4.6114831,-74.0842376,1.0,1
1269,4.6269489,-74.1290284,1.0,1
1270,4.6215053,-74.1434825,1.0,1
1271,4.729975,-74.035658,1.0,1
1272,4.5729463,-74.1664466,1.0,1
1273,4.545015,-74.0986943,1.0,1
1274,4.603554,-74.081154,1.0,1
1275,4.5603371,-74.1254939,1.0,1
1276,4.6526048,-74.1391651,1.0,1
1277,4.5795831,-74.0871313,1.0,1
1278,4.5563586,-74.0980477,1.0,1
1279,4.6961183,-74.1115337,1.0,1
1280,4.5834568,-74.2097697,1.0,1
1281,4.6875485,-74.1557997,1.0,1
1282,4.6071631,-74.1802593,1.0,1
1283,4.6131079,-74.0795923,1.0,1
1284,4.5548609,-74.141169,1.0,1
1285,4.6358897,-74.0963787,1.0,1
1286,4.6700492,-74.0677287,1.0,1
1287,4.5090788,-74.1081451,1.0,1
1288,4.6669518,-74.0652353,1.0,1
1289,4.6035997,-74.0815819,1.0,1
1290,4.6287607,-74.1283494,1.0,1
1291,4.6004311,-74.1815609,1.0,1
1293,4.5650496,-74.1005503,1.0,1
1294,4.5906077,-74.2252526,1.0,1
1295,4.5853903,-74.0678085,1.0,1
1296,4.7346237,-74.1095452,1.0,1
1297,4.6297584,-74.1839601,1.0,1
1298,4.7287317,-74.1018007,1.0,1
1299,4.5695304,-74.1017728,1.0,1
1300,4.6675334,-74.0743309,1.0,1
1302,4.5908201,-74.1601386,1.0,1
1303,4.7186035,-74.0924339,1.0,1
1305,4.5988488,-74.1985392,1.0,1
1306,4.6875643,-74.0558235,1.0,1
1307,4.7023972,-74.1258086,1.0,1
1309,4.6088956,-74.0855031,1.0,1
1310,4.668547,-74.116995,1.0,1
1312,4.6455116,-74.1395713,1.0,1
1313,4.5953852,-74.1446842,1.0,1
1314,4.6211061,-74.1898254,1.0,1
1315,4.6690653,-74.0652906,1.0,1
1318,4.6203926,-74.1111907,1.0,1
1319,4.5919417,-74.1574874,1.0,1
1320,4.5198861,-74.1206794,1.0,1
1323,4.6679724,-74.1565517,1.0,1
1324,4.7459223,-74.0416746,1.0,1
1325,4.7198165,-74.0796964,1.0,1
1326,4.7199146,-74.0492524,1.0,1
1327,4.7492149,-74.0536732,1.0,1
1328,4.7196273,-74.1202558,1.0,1
1329,4.574443,-74.212174,1.0,1
1330,4.7045894,-74.0889457,1.0,1
1331,4.7407975,-74.0434535,1.0,1
1333,4.5708548,-74.1414688,1.0,1
1334,4.6037739,-74.0771711,1.0,1
1335,4.604069,-74.0824202,1.0,1
1336,4.578244,-74.0765705,1.0,1
1337,4.6939408,-74.047173,1.0,1
1338,4.652305,-74.0578258,1.0,1
1339,4.5162645,-74.1152954,1.0,1
1340,4.6035209,-74.0706781,1.0,1
1341,4.5942636,-74.1084685,1.0,1
1342,4.7196998,-74.106632,1.0,1
1343,4.7420571,-74.1263266,1.0,1
1344,4.6844066,-74.0872793,1.0,1
1345,4.6110523,-74.17779,1.0,1
1346,4.5552876,-74.0985099,1.0,1
1348,4.5959158,-74.0892978,1.0,1
1349,4.5944334,-74.1752866,1.0,1
1350,4.6201158,-74.1990621,1.0,1
1351,4.6793546,-74.1702827,1.0,1
1352,4.5834932,-74.1906137,1.0,1
1353,4.6737915,-74.0699054,1.0,1
1354,4.7580445,-74.0398256,1.0,1
1355,4.6151623,-74.1497302,1.0,1
1356,4.7550333,-74.096375,1.0,1
1357,4.5955597,-74.1752007,1.0,1
1358,4.571808,-74.0823255,1.0,1
1359,4.6185127,-74.1495194,1.0,1
1362,4.6031724,-74.1119877,1.0,1
1363,4.5897801,-74.2235589,1.0,1
1364,4.6216423,-74.1376807,1.0,1
1365,4.6160172,-74.1143012,1.0,1
1366,4.7322817,-74.0872059,1.0,1
1367,4.6100261,-74.2036891,1.0,1
1368,4.6406231,-74.1358593,1.0,1
1369,4.7129713,-74.1008023,1.0,1
1370,4.660586,-74.0615029,1.0,1
1372,4.5844568,-74.1029001,1.0,1
1373,4.6688542,-74.1194942,1.0,1
1375,4.5533424,-74.0937039,1.0,1
1376,4.6813166,-74.1034573,1.0,1
1377,4.6907766,-74.0985778,1.0,1
1378,4.5905456,-74.1973382,1.0,1
1379,4.5925803,-74.0966419,1.0,1
1380,4.6542137,-74.0638306,1.0,1
1381,4.5751352,-74.1502647,1.0,1
1382,4.7193991,-74.1304626,1.0,1
1383,4.7290735,-74.1192098,1.0,1
1384,4.7574195,-74.1573379,1.0,1
1385,4.7540725,-74.0706582,1.0,1
1386,4.6908399,-74.0869072,1.0,1
1387,4.5998053,-74.1543107,1.0,1
1388,4.6082444,-74.0953098,1.0,1
1389,4.694797,-74.103441,1.0,1
1390,4.6332971,-74.0598367,1.0,1
1393,4.572061,-74.0881834,1.0,1
1394,4.7268378,-74.0357813,1.0,1
1395,4.5690256,-74.1255518,1.0,1
1396,4.6572627,-74.0673023,1.0,1
1397,4.6325735,-74.1647097,1.0,1
1399,4.6565821,-74.0658686,1.0,1
1400,4.6275972,-74.1794504,1.0,1
1401,4.5643573,-74.1427618,1.0,1
1403,4.6795669,-74.0943083,1.0,1
1404,4.6120244,-74.0968964,1.0,1
1405,4.7111864,-74.1040949,1.0,1
1406,4.5810116,-74.2113473,1.0,1
1407,4.6390952,-74.1663266,1.0,1
1408,4.5361805,-74.0854761,1.0,1
1409,4.5776405,-74.1229663,1.0,1
1410,4.537954,-74.0858985,1.0,1
1412,4.7086544,-74.1260267,1.0,1
1413,4.573928,-74.1587237,1.0,1
1414,4.705962,-74.096053,1.0,1
1415,4.5607672,-74.1469504,1.0,1
1416,4.5783926,-74.1204429,1.0,1
1417,4.7464187,-74.1011061,1.0,1
1419,4.6925124,-74.0670362,1.0,1
1421,4.739023,-74.0843825,1.0,1
1422,4.5801198,-74.1052692,1.0,1
1423,4.6377777,-74.1543633,1.0,1
1424,4.654641,-74.1296042,1.0,1
1426,4.6928405,-74.1808392,1.0,1
1427,4.5879067,-74.1415568,1.0,1
1428,4.6571774,-74.0672162,1.0,1
1429,4.7000446,-74.1096825,1.0,1
1430,4.5842851,-74.126009,1.0,1
1431,4.6122644,-74.1825379,1.0,1
1432,4.7200476,-74.134679,1.0,1
1433,4.6109475,-74.1374377,1.0,1
1434,4.5107984,-74.099188,1.0,1
1435,4.7423608,-74.1261679,1.0,1
1436,4.7047803,-74.1336658,1.0,1
1437,4.5996951,-74.1884343,1.0,1
1439,4.5421243,-74.1135324,1.0,1
1440,4.5825408,-74.1162292,1.0,1
1441,4.5808398,-74.2177639,1.0,1
1442,4.6915196,-74.1511435,1.0,1
1443,4.6699639,-74.1514674,1.0,1
1444,4.6152997,-74.1431924,1.0,1
1445,4.5829277,-74.2137157,1.0,1
1446,4.7306759,-74.0449758,1.0,1
1447,4.5841898,-74.1179591,1.0,1
1448,4.6204823,-74.19827,1.0,1
1449,4.7559566,-74.1157141,1.0,1
1450,4.6149285,-74.1573682,1.0,1
1451,4.6219963,-74.1133064,1.0,1
1452,4.516027,-74.1133713,1.0,1
1453,4.6485729,-74.1755239,1.0,1
1454,4.6998153,-74.0562495,1.0,1
1455,4.6664209,-74.0735337,1.0,1
1456,4.6049804,-74.1035488,1.0,1
1457,4.7194186,-74.1316675,1.0,1
1458,4.7430567,-74.1151067,1.0,1
1459,4.7205642,-74.0923343,1.0,1
1460,4.7408056,-74.0317866,1.0,1
1461,4.5656408,-74.1349263,1.0,1
1462,4.6069881,-74.142122,1.0,1
1463,4.6561671,-74.0657684,1.0,1
1464,4.7039093,-74.0482062,1.0,1
1465,4.5650326,-74.0947044,1.0,1
1466,4.7026232,-74.123129,1.0,1
1467,4.7466247,-74.1123789,1.0,1
1468,4.5791813,-74.1277117,1.0,1
1469,4.5459904,-74.1502402,1.0,1
1470,4.6522451,-74.1591591,1.0,1
1471,4.6813575,-74.0493562,1.0,1
1472,4.5140837,-74.1146001,1.0,1
1473,4.7475179,-74.1199919,1.0,1
1474,4.55412,-74.1396177,1.0,1
1475,4.573265,-74.0992529,1.0,1
1476,4.6034894,-74.1223156,1.0,1
1477,4.7104962,-74.1247357,1.0,1
1478,4.5130695,-74.110873,1.0,1
1479,4.6867585,-74.095881,1.0,1
1480,4.6201991,-74.1990899,1.0,1
1482,4.6275169,-74.1669652,1.0,1
1483,4.7168676,-74.0294379,1.0,1
1484,4.7383317,-74.027303,1.0,1
1485,4.6527066,-74.0790889,1.0,1
1487,4.6239625,-74.1676999,1.0,1
1489,4.6648777,-74.0511889,1.0,1
1490,4.5805769,-74.0722797,1.0,1
1491,4.666944,-74.1185478,1.0,1
1492,4.6857344,-74.1458792,1.0,1
1493,4.7515546,-74.0926755,1.0,1
1494,4.625183,-74.1719209,1.0,1
1495,4.6803577,-74.1155373,1.0,1
1496,4.5875566,-74.0904105,1.0,1
1497,4.7243597,-74.0693496,1.0,1
1498,4.5395614,-74.1555581,1.0,1
1499,4.7490058,-74.1109801,1.0,1
1500,4.6094034,-74.0955748,1.0,1
1501,4.6289519,-74.1504935,1.0,1
1502,4.6235258,-74.1873107,1.0,1
1503,4.574613,-74.093107,1.0,1
1504,4.6918733,-74.1490224,1.0,1
1505,4.6269245,-74.1695816,1.0,1
1506,4.6683892,-74.0554694,1.0,1
1507,4.7048573,-74.1325652,1.0,1
1508,4.6042009,-74.1932895,1.0,1
1509,4.5712491,-74.146242,1.0,1
